"ano2"	"dia2"	"GEP"	"Temp"	"PRP"
2005	292.25	11.0314134780117	26.90875	0
2005	293.25	9.12211180320727	25.6645833333333	0.76
2005	294.25	9.15354833605472	25.5308333333333	2.03
2005	295.25	9.47144474587892	25.6733333333333	0.13
2005	296.25	10.1369769312445	26.3491666666667	2.54
2005	297.25	10.0599663455938	26.14	0
2005	298.25	10.4410482436092	27.1041666666667	0
2005	299.25	10.1324541519526	26.6895833333333	0
2005	300.25	10.1985072582945	26.6670833333333	0
2005	301.25	10.4685468453291	26.8108333333333	0
2005	302.25	10.3650184532428	27.1725	0
2005	303.25	10.9572938925979	27.3820833333333	0
2005	304.25	10.9186412198405	27.10375	0
2005	305.25	8.97925980844065	26.2875	0.76
2005	306.25	10.252866685237	26.87625	0
2005	307.25	9.97062324493423	27.3641666666667	0
2005	308.25	8.74693721885563	26.0808333333333	4.32
2005	309.25	8.71137921252043	26.0266666666667	0
2005	310.25	9.85112167111749	26.5808333333333	0
2005	311.25	8.97596722660601	27.1825	0
2005	312.25	7.00238102004781	26.915	0
2005	313.25	8.94429527145925	26.5904166666667	0.38
2005	314.25	9.58963655269568	26.9133333333333	0
2005	315.25	9.47378779975402	27.0766666666667	0
2005	316.25	9.64221466392845	26.6870833333333	0
2005	317.25	10.0963195829687	27.12	0
2005	318.25	10.1590445479813	27.3829166666667	0
2005	319.25	9.35211721730858	25.78375	0.89
2005	320.25	8.71980117060398	26.2095833333333	0
2005	321.25	9.00379713828735	27.1579166666667	0
2005	322.25	9.2113056050272	27.1820833333333	0
2005	323.25	9.15866533065783	26.8654166666667	0
2005	324.25	7.92272005301882	26.6420833333333	0
2005	325.25	8.17204162511314	26.8304166666667	0
2005	326.25	7.74326570361329	26.8175	0
2005	327.25	8.65200308155241	26.64125	0
2005	328.25	8.89767980313815	27.25125	0
2005	329.25	8.95193724618801	27.1004166666667	0
2005	330.25	8.39140073811088	27.3195833333333	0
2005	331.25	3.94471710658975	23.6758333333333	31.51
2005	332.25	6.53129951402789	25.93	0
2005	333.25	7.24601284956232	25.9529166666667	0
2005	334.25	7.11625	26.7108333333333	0
2005	335.25	8.30583333333333	26.7275	0
2005	336.25	5.15199380568767	24.3570833333333	5.45
2005	337.25	5.7725	25.4366666666667	0.26
2005	338.25	5.48584575502039	23.9208333333333	7.87
2005	339.25	4.24	23.9291666666667	2.54
2005	340.25	5.29393429633911	24.57	0.38
2005	341.25	1.98625	24.1604166666667	17.53
2005	342.25	5.43625	24.8029166666667	2.92
2005	343.25	6.3422414163683	24.5325	0.25
2005	344.25	6.52958333333333	25.88875	0
2005	345.25	7.275	25.9908333333333	0
2005	346.25	6.05708333333333	26.775	0
2005	347.25	6.32059054449795	26.6495833333333	0
2005	348.25	8.59708333333333	25.7254166666667	1.28
2005	349.25	6.1493392650357	23.3770833333333	4.45
2005	350.25	7.15014518730007	24.91625	9.9
2005	351.25	6.4175	25.7970833333333	0
2005	352.25	6.79416666666667	24.4491666666667	6.49
2005	353.25	7.15	24.0391666666667	13.85
2005	354.25	6.24034093921638	23.3629166666667	14.1
2005	355.25	6.56608864755189	23.395	12.06
2005	356.25	6.02001807441731	24.1641666666667	10.04
2005	357.25	3.10166666666667	23.40125	19.19
2005	358.25	5.77416666666667	23.6291666666667	7.62
2005	359.25	5.79458333333333	25.3183333333333	0.25
2005	360.25	7.22666666666667	26.1304166666667	0
2005	361.25	5.28244939926875	23.81625	8.63
2005	362.25	8.37708333333333	24.1	2.29
2005	363.25	5.25125	22.99125	2.28
2005	364.25	9.91	25.0008333333333	0.76
2005	365.25	9.95128408140693	23.6145833333333	43.05
2006	1.25	10.3343710423188	24.4475	1.9
2006	2.25	9.28208333333333	25.37375	0.76
2006	3.25	8.66833333333333	25.0475	5.97
2006	4.25	6.77291666666667	22.9104166666667	5.33
2006	5.25	7.00416666666667	24.28875	1.02
2006	6.25	9.02166666666667	24.9904166666667	0.76
