TIMESTAMP_START,TIMESTAMP_END,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,SW_IN_ERA,LW_IN_ERA,VPD_ERA,PA_ERA,P_ERA,WS_ERA
19990326,19990401,25.365,24.729,0.552,25.903,1.048,178.877,421.802,4.433,97.763,7.591,1.288
19990402,19990408,25.045,24.587,0.385,25.433,0.743,157.778,421.929,3.82,97.782,9.518,1.279
19990409,19990415,25.231,24.643,0.586,25.728,0.987,187.748,418.667,4.299,97.848,8.037,1.667
19990416,19990422,25.029,24.49,0.55,25.485,0.909,173.331,416.055,4.275,97.935,7.19,1.441
19990423,19990429,24.89,24.428,0.501,25.281,0.782,161.824,419.732,3.768,97.857,8.686,1.111
19990430,19990506,24.545,24.009,0.513,24.998,0.773,138.236,420.31,3.887,97.926,9.76,1.221
19990507,19990513,24.94,24.341,0.669,25.447,1.01,179.68,415.463,4.219,97.916,7.136,0.922
19990514,19990520,24.813,24.406,0.396,25.157,0.787,142.748,424.484,3.862,97.959,10.194,1.068
19990521,19990527,24.845,24.296,0.57,25.31,1.015,142.966,420.317,4.051,97.929,7.665,1.348
19990528,19990603,24.959,24.429,0.434,25.407,0.853,147.841,418.542,3.972,97.94,9.146,1.224
19990604,19990610,25.011,24.43,0.532,25.503,1.049,167.054,416.438,4.085,97.921,7.251,1.435
19990611,19990617,24.616,24.075,0.656,25.074,0.983,137.745,414.109,3.995,97.94,9.375,1.364
19990618,19990624,24.923,24.308,0.662,25.443,1.004,167.177,411.96,4.024,97.862,6.674,1.772
19990625,19990701,25.293,24.46,0.86,25.998,1.488,197.196,406.302,5.378,97.902,4.153,1.694
19990702,19990708,25.251,24.118,0.987,26.21,1.747,225.423,397.28,5.647,98.005,4.788,1.556
19990709,19990715,25.059,24.106,0.893,25.865,1.598,217.537,398.349,5.48,98.022,4.77,1.609
19990716,19990722,24.829,24.066,0.785,25.475,1.257,185.59,404.955,4.952,98.062,6.083,1.699
19990723,19990729,25.45,24.554,0.911,26.208,1.49,214.627,401.236,5.367,97.959,5.139,1.803
19990730,19990805,26.306,25.179,0.95,27.258,1.92,247.846,398.071,7.423,97.902,3.008,1.669
19990806,19990812,25.806,24.925,0.776,26.551,1.493,231.917,402.889,5.81,97.889,5.452,1.782
19990813,19990819,25.344,24.352,0.952,26.184,1.665,220.103,403.86,5.789,97.994,4.853,1.308
19990820,19990826,26.576,25.379,0.962,27.59,1.944,271.621,401.788,7.022,97.91,3.663,1.852
19990827,19990902,26.028,25.087,0.891,26.825,1.544,236.065,404.304,6.115,97.85,4.974,2.167
19990903,19990909,26.444,25.34,1.069,27.378,1.855,253.193,404.748,7.152,97.752,3.141,1.995
19990910,19990916,25.827,24.952,0.929,26.567,1.471,227.021,406.83,5.96,97.683,5.148,1.926
19990917,19990923,25.955,25.108,0.873,26.671,1.443,227.839,407.369,5.788,97.85,4.915,1.733
19990924,19990930,25.342,24.499,0.783,26.055,1.307,211.359,412.338,5.199,97.808,9.221,1.486
19991001,19991007,25.51,24.524,0.817,26.345,1.49,240.657,405.701,5.643,97.876,5.838,1.385
19991008,19991014,25.659,24.867,0.86,26.329,1.354,237.65,405.46,5.535,97.814,5.652,1.607
19991015,19991021,26.287,25.143,1.031,27.254,1.737,270.897,404.733,6.839,97.755,3.103,1.485
19991022,19991028,27.28,26.056,1.172,28.315,2.036,285.615,407.068,8.969,97.729,2.008,2.017
19991029,19991104,26.802,25.883,0.936,27.579,1.655,250.154,414.372,7.548,97.672,3.85,2.138
19991105,19991111,26.357,25.495,0.883,27.085,1.453,229.357,413.511,6.751,97.665,4.439,1.954
19991112,19991118,25.927,25.114,0.714,26.615,1.318,207.296,418.114,5.737,97.704,4.703,1.531
19991119,19991125,25.916,25.035,0.726,26.661,1.38,227.435,411.23,5.838,97.577,5.034,1.443
19991126,19991202,26.066,25.277,0.741,26.734,1.241,229.008,414.281,5.79,97.629,6.881,1.697
19991203,19991209,25.576,24.924,0.53,26.129,1.056,189.955,414.479,4.695,97.682,7.744,1.775
19991210,19991216,25.503,24.864,0.633,26.043,1.064,197.203,410.455,4.952,97.676,7.17,1.946
19991217,19991223,25.884,25.283,0.68,26.392,1.22,183.582,418.528,5.885,97.592,7.039,1.372
19991224,19991231,25.046,24.642,0.581,25.387,0.901,153.87,418.993,4.786,97.76,6.058,1.139
20000101,20000107,24.636,24.114,0.528,25.078,0.803,159.365,418.081,4.008,97.581,7.791,1.233
20000108,20000114,24.806,24.316,0.569,25.221,0.971,174.387,417.005,4.296,97.625,7.565,0.978
20000115,20000121,24.899,24.347,0.66,25.366,1.089,183.403,412.339,4.683,97.74,7.952,1.182
20000122,20000128,25.105,24.522,0.705,25.598,1.151,189.183,414.97,4.544,97.765,8.084,1.702
20000129,20000204,25.107,24.581,0.604,25.552,1.062,192.352,414.289,4.387,97.866,9.225,1.69
20000205,20000211,24.763,24.313,0.487,25.143,0.843,168.81,414.942,3.976,97.911,9.073,1.673
20000212,20000218,24.285,23.774,0.574,24.718,0.947,174.042,413.789,4.155,97.898,8.208,1.076
20000219,20000225,24.746,24.194,0.624,25.213,1.007,182.383,413.783,4.321,97.826,7.909,1.276
20000226,20000303,24.606,24.234,0.385,24.92,0.697,117.921,420.763,3.92,97.827,9.122,1.396
20000304,20000310,24.623,24.131,0.393,25.04,0.819,133.875,422.16,3.927,97.82,10.513,1.311
20000311,20000317,24.715,24.331,0.455,25.041,0.803,150.001,418.852,3.768,97.742,11.033,1.613
20000318,20000324,24.537,23.985,0.557,25.003,0.921,159.657,415.44,3.878,97.676,9.325,1.525
20000325,20000331,24.426,24.035,0.353,24.757,0.603,116.11,423.15,3.681,97.784,25.822,0.915
20000401,20000407,24.49,24.069,0.398,24.847,0.701,138.139,420.127,3.691,97.855,9.351,1.111
20000408,20000414,24.635,24.211,0.418,24.995,0.738,136.552,422.83,3.736,97.811,9.191,0.973
20000415,20000421,24.778,24.274,0.347,25.205,0.734,159.527,420.494,3.89,97.892,8.413,1.0
20000422,20000428,24.729,24.259,0.363,25.126,0.736,130.332,423.589,3.912,97.873,15.733,0.959
20000429,20000505,25.118,24.635,0.561,25.527,0.897,174.145,420.444,4.031,97.837,8.859,1.488
20000506,20000512,25.0,24.548,0.437,25.382,0.83,150.182,422.017,3.836,97.899,9.726,1.183
20000513,20000519,25.028,24.537,0.527,25.442,0.871,160.665,421.184,4.049,97.877,8.093,1.402
20000520,20000526,25.082,24.515,0.605,25.562,1.095,166.097,419.04,4.388,98.01,7.394,1.519
20000527,20000602,25.384,24.529,0.629,26.107,1.244,194.161,409.438,5.046,97.848,5.161,1.42
20000603,20000609,25.538,24.628,0.932,26.308,1.542,212.761,401.778,5.795,98.001,4.265,1.884
20000610,20000616,24.999,24.405,0.506,25.502,0.966,172.558,409.32,4.216,97.911,7.06,1.814
20000617,20000623,24.986,24.398,0.567,25.484,1.05,165.28,416.852,4.213,97.987,9.407,1.355
20000624,20000630,24.901,24.382,0.684,25.34,1.062,166.745,410.318,4.485,97.892,7.139,1.791
20000701,20000707,24.905,24.287,0.56,25.427,1.067,172.275,409.525,4.273,97.908,8.072,1.755
20000708,20000714,24.558,24.155,0.437,24.899,0.729,136.857,418.059,3.894,97.976,10.637,1.783
20000715,20000721,24.398,23.755,0.637,24.942,1.118,170.4,408.214,4.63,97.982,4.226,1.108
20000722,20000728,25.091,24.21,0.889,25.837,1.479,205.371,402.907,5.352,97.925,3.71,1.545
20000729,20000804,25.21,24.488,0.861,25.82,1.33,205.069,403.425,4.826,97.879,5.598,1.657
20000805,20000811,25.328,24.51,0.831,26.02,1.39,213.065,401.884,5.413,98.002,5.055,1.915
20000812,20000818,25.353,24.463,0.955,26.105,1.491,223.459,402.812,5.478,97.998,5.095,1.539
20000819,20000825,26.153,25.316,0.91,26.861,1.537,236.215,405.059,5.971,97.85,5.311,1.985
20000826,20000901,26.486,25.503,1.065,27.318,1.793,234.788,405.964,7.124,97.709,3.094,1.876
20000902,20000908,26.096,25.075,1.084,26.96,1.803,237.579,407.139,6.483,97.745,4.705,1.715
20000909,20000915,25.365,24.613,0.619,26.002,1.144,202.674,409.147,4.985,97.776,7.689,2.143
20000916,20000922,25.154,24.374,0.78,25.814,1.305,220.315,404.787,4.887,97.884,7.011,1.742
20000923,20000929,25.244,24.546,0.709,25.834,1.137,206.35,409.46,4.768,97.853,6.761,1.677
20000930,20001006,25.601,24.651,1.035,26.404,1.526,241.35,406.498,5.668,97.885,4.958,1.567
20001007,20001013,26.332,25.408,1.041,27.115,1.734,254.63,406.08,6.984,97.792,3.774,2.082
20001014,20001020,26.523,25.611,0.951,27.295,1.495,257.189,408.642,6.754,97.859,5.25,1.932
20001021,20001027,26.567,25.507,1.028,27.464,1.631,268.072,406.598,6.77,97.646,3.538,1.921
20001028,20001103,26.764,25.732,0.904,27.636,1.541,252.239,412.992,6.946,97.621,3.259,2.029
20001104,20001110,26.535,25.731,0.789,27.216,1.359,233.936,416.17,6.458,97.406,4.797,1.512
20001111,20001117,25.636,24.999,0.629,26.174,0.997,200.557,414.639,4.656,97.534,7.499,1.483
20001118,20001124,25.944,25.051,0.831,26.699,1.317,235.684,407.473,5.717,97.73,6.48,1.972
20001125,20001201,26.31,25.359,0.936,27.114,1.515,256.897,405.387,6.411,97.744,4.902,2.151
20001202,20001208,26.753,25.893,0.894,27.48,1.474,253.971,410.66,7.067,97.687,4.582,2.133
20001209,20001215,26.617,25.879,0.862,27.242,1.386,225.068,415.272,7.31,97.629,4.377,1.97
20001216,20001222,25.449,24.816,0.729,25.985,1.104,196.586,411.619,5.286,97.761,7.06,1.755
20001223,20001231,25.807,25.261,0.788,26.27,1.246,219.291,407.26,5.7,97.768,6.275,2.067
20010101,20010107,24.778,24.385,0.468,25.111,0.791,152.162,416.988,4.111,97.858,8.455,1.471
20010108,20010114,24.539,24.133,0.484,24.883,0.819,139.279,416.296,4.055,97.813,11.967,1.873
20010115,20010121,24.576,24.14,0.544,24.945,0.911,171.26,416.624,3.878,97.905,10.334,1.747
20010122,20010128,24.535,24.079,0.637,24.921,0.958,160.764,412.759,4.347,97.917,8.822,1.575
20010129,20010204,24.24,23.884,0.363,24.541,0.702,142.896,416.289,3.688,97.78,10.866,1.708
20010205,20010211,24.899,24.347,0.747,25.367,1.149,191.745,410.764,4.227,97.746,7.729,1.778
20010212,20010218,24.876,24.421,0.609,25.262,0.977,169.281,416.185,4.286,97.819,8.114,1.741
20010219,20010225,24.794,24.397,0.432,25.129,0.796,165.746,418.761,4.017,97.793,10.035,1.706
20010226,20010304,24.904,24.412,0.506,25.32,0.908,169.825,418.924,3.938,97.798,9.347,1.65
20010305,20010311,25.582,24.892,0.779,26.166,1.294,213.781,413.338,5.382,97.87,6.976,2.073
20010312,20010318,25.247,24.778,0.567,25.644,0.883,193.669,413.777,4.502,97.786,7.581,1.852
20010319,20010325,25.127,24.664,0.436,25.518,0.861,170.665,419.398,3.926,97.739,9.668,1.786
20010326,20010401,24.857,24.452,0.37,25.2,0.664,140.289,424.602,3.647,97.846,11.852,1.37
20010402,20010408,24.976,24.501,0.5,25.377,0.781,156.304,418.91,3.957,97.874,9.06,1.585
20010409,20010415,24.877,24.37,0.426,25.306,0.78,166.407,420.423,4.127,97.832,7.516,1.222
20010416,20010422,24.832,24.391,0.379,25.206,0.68,146.262,423.068,3.767,97.897,8.954,1.401
20010423,20010429,25.224,24.571,0.57,25.777,1.034,176.946,417.547,4.192,97.854,7.468,1.949
20010430,20010506,25.025,24.577,0.503,25.404,0.767,136.296,425.685,3.736,97.836,8.101,1.365
20010507,20010513,25.546,24.917,0.649,26.077,1.08,168.824,417.452,4.54,97.794,5.971,1.72
20010514,20010520,25.538,24.895,0.649,26.082,1.088,184.137,412.198,4.465,97.881,6.161,1.583
20010521,20010527,25.068,24.441,0.646,25.598,1.105,171.785,411.689,4.508,97.897,6.383,1.607
20010528,20010603,25.119,24.498,0.638,25.645,1.1,161.751,414.708,4.585,97.943,7.545,1.538
20010604,20010610,24.425,24.026,0.345,24.763,0.681,125.663,419.404,3.755,98.023,7.364,1.549
20010611,20010617,24.581,24.077,0.459,25.008,0.787,153.742,414.269,3.813,97.919,6.988,1.5
20010618,20010624,24.288,23.932,0.411,24.589,0.717,116.812,419.722,3.891,98.099,10.029,1.381
20010625,20010701,24.655,24.089,0.591,25.134,0.987,160.382,410.494,4.021,98.037,7.094,1.748
20010702,20010708,24.591,24.056,0.538,25.044,0.877,157.657,411.704,3.821,97.998,7.045,1.944
20010709,20010715,24.948,24.286,0.667,25.507,1.146,181.946,408.717,4.141,97.946,6.912,1.748
20010716,20010722,24.782,24.134,0.694,25.331,1.124,168.937,406.191,4.351,97.928,6.779,1.949
20010723,20010729,25.261,24.442,0.822,25.955,1.461,203.896,409.124,5.131,98.007,4.884,1.395
20010730,20010805,26.112,24.983,0.965,27.067,1.865,249.502,396.762,7.212,98.025,3.627,1.883
20010806,20010812,26.329,25.372,0.881,27.138,1.588,231.419,404.598,7.273,98.031,4.282,1.965
20010813,20010819,26.449,25.518,0.806,27.236,1.552,233.32,405.671,6.365,97.925,4.022,1.963
20010820,20010826,26.129,25.299,0.758,26.831,1.365,234.731,404.196,5.884,97.982,5.23,2.031
20010827,20010902,26.199,25.269,0.951,26.986,1.548,245.699,403.125,6.577,97.871,4.801,1.933
20010903,20010909,25.172,24.589,0.617,25.666,0.905,187.072,412.335,4.337,97.839,8.306,1.562
20010910,20010916,26.133,25.132,1.014,26.979,1.612,254.799,403.724,6.265,97.819,4.222,1.492
20010917,20010923,25.143,24.468,0.746,25.714,1.189,201.93,407.969,4.788,97.836,7.13,1.766
20010924,20010930,26.404,25.374,0.97,27.274,1.674,253.873,406.583,6.769,97.796,3.606,2.2
20011001,20011007,26.506,25.384,0.937,27.454,1.611,263.215,403.17,6.97,97.874,3.671,1.95
20011008,20011014,26.148,25.357,0.705,26.818,1.168,231.741,414.033,5.554,97.732,6.554,1.978
20011015,20011021,27.377,26.08,1.306,28.474,2.153,293.719,409.018,9.098,97.589,0.988,2.327
20011022,20011028,26.802,25.83,0.762,27.625,1.503,253.057,414.073,6.977,97.72,4.32,2.145
20011029,20011104,26.603,25.779,0.779,27.3,1.38,235.994,417.043,6.751,97.667,4.671,1.934
20011105,20011111,26.955,25.924,1.076,27.828,1.709,260.081,409.515,7.592,97.729,4.228,2.136
20011112,20011118,27.83,26.604,1.086,28.866,1.938,278.538,411.958,9.875,97.627,0.731,2.44
20011119,20011125,27.456,26.338,1.104,28.402,1.814,273.447,412.762,8.562,97.559,2.158,2.357
20011126,20011202,27.104,26.286,0.965,27.797,1.556,234.8,415.972,8.146,97.544,3.599,2.17
20011203,20011209,25.879,25.336,0.496,26.338,0.905,207.187,414.291,4.676,97.524,8.948,1.909
20011210,20011216,25.897,25.382,0.549,26.333,0.863,197.297,416.01,4.834,97.529,8.055,2.113
20011217,20011223,26.733,26.001,0.673,27.353,1.179,231.952,413.948,6.547,97.611,5.318,2.491
20011224,20011231,26.809,26.179,0.801,27.341,1.303,229.882,416.166,6.825,97.68,4.804,2.28
20020101,20020107,25.482,25.108,0.412,25.799,0.775,142.701,426.525,3.952,97.761,9.975,1.383
20020108,20020114,24.941,24.531,0.418,25.288,0.814,158.027,418.954,3.97,97.809,10.75,1.499
20020115,20020121,24.883,24.413,0.7,25.281,0.902,158.582,422.682,4.092,97.755,9.537,1.343
20020122,20020128,25.52,24.957,0.733,25.995,1.176,202.345,412.689,4.998,97.805,5.893,2.15
20020129,20020204,25.397,24.938,0.698,25.785,1.034,186.286,417.344,4.646,97.773,9.281,2.021
20020205,20020211,25.113,24.774,0.417,25.399,0.866,159.468,424.618,4.183,97.825,10.915,2.114
20020212,20020218,25.038,24.664,0.411,25.355,0.769,162.679,423.075,3.767,97.838,11.89,2.093
20020219,20020225,25.404,24.971,0.535,25.771,0.827,170.289,421.875,4.105,97.764,10.259,1.746
20020226,20020304,25.331,24.875,0.568,25.717,0.919,185.723,417.522,4.428,97.776,7.89,1.554
20020305,20020311,24.931,24.572,0.361,25.235,0.619,148.8,422.584,3.883,97.876,11.38,1.512
20020312,20020318,25.389,24.84,0.63,25.855,1.003,187.828,422.151,4.385,97.821,7.659,1.782
20020319,20020325,25.48,25.087,0.541,25.813,0.941,171.653,421.296,4.185,97.756,9.954,1.758
20020326,20020401,25.739,25.209,0.624,26.188,1.075,194.982,420.989,5.22,97.72,7.7,2.12
20020402,20020408,25.331,24.917,0.39,25.681,0.732,154.316,425.276,3.846,97.748,9.98,1.437
20020409,20020415,25.229,24.647,0.568,25.721,0.947,166.59,421.431,4.24,97.765,9.099,1.169
20020416,20020422,25.23,24.802,0.436,25.592,0.759,167.751,422.249,3.827,97.717,8.815,1.627
20020423,20020429,25.196,24.689,0.438,25.626,0.832,139.572,423.379,4.202,97.757,8.233,1.33
20020430,20020506,25.287,24.798,0.525,25.7,0.864,176.082,416.292,4.0,97.855,8.39,1.517
20020507,20020513,25.393,24.896,0.492,25.813,0.891,168.906,419.497,4.129,97.9,7.945,1.633
20020514,20020520,25.62,25.148,0.513,26.019,0.896,171.451,417.107,4.202,97.795,7.256,1.84
20020521,20020527,25.188,24.676,0.426,25.622,0.789,148.036,420.985,4.001,97.852,8.676,1.386
20020528,20020603,24.954,24.51,0.459,25.33,0.79,150.196,419.242,4.095,97.909,6.652,1.606
20020604,20020610,25.008,24.39,0.62,25.531,1.022,170.252,414.617,4.397,97.925,5.606,1.604
20020611,20020617,24.893,24.298,0.497,25.395,0.919,151.406,416.068,4.011,97.994,6.952,1.52
20020618,20020624,25.034,24.362,0.656,25.602,1.054,174.584,410.404,4.329,98.039,7.49,1.765
20020625,20020701,25.281,24.364,0.804,26.057,1.414,193.277,405.505,5.4,98.07,5.515,1.955
20020702,20020708,25.724,24.843,0.651,26.469,1.324,200.835,407.416,5.45,97.977,4.63,1.654
20020709,20020715,25.225,24.585,0.61,25.766,1.0,181.489,407.039,4.116,97.989,8.26,1.868
20020716,20020722,25.541,24.634,0.829,26.308,1.458,213.358,401.63,5.326,97.967,5.215,1.863
20020723,20020729,25.265,24.566,0.759,25.857,1.298,192.053,406.55,4.818,98.019,7.171,1.975
20020730,20020805,24.925,24.123,0.876,25.604,1.48,193.907,404.05,4.995,98.012,5.271,1.904
20020806,20020812,25.815,24.68,1.088,26.775,1.83,247.118,398.427,6.126,97.931,4.424,1.955
20020813,20020819,25.703,24.939,0.791,26.349,1.315,218.774,403.005,5.394,97.946,5.759,2.11
20020820,20020826,25.841,24.994,0.813,26.558,1.267,230.332,404.215,5.107,97.875,7.216,2.009
20020827,20020902,26.56,25.4,0.936,27.541,1.814,266.067,401.86,7.121,97.735,3.765,1.924
20020903,20020909,26.384,25.131,1.084,27.445,1.952,271.666,397.435,7.213,97.888,3.615,2.159
20020910,20020916,26.354,25.376,0.9,27.182,1.525,254.528,403.952,6.516,97.799,4.758,2.283
20020917,20020923,27.436,26.2,1.126,28.482,2.049,296.763,402.713,9.66,97.767,1.556,2.213
20020924,20020930,27.651,26.418,1.145,28.694,2.075,286.822,410.123,9.875,97.744,0.901,2.554
20021001,20021007,27.839,26.53,1.263,28.947,2.245,301.154,405.202,10.827,97.693,1.248,2.749
20021008,20021014,28.133,27.046,1.271,29.052,2.086,297.885,409.916,11.826,97.718,0.75,2.594
20021015,20021021,27.512,26.434,1.015,28.425,1.771,280.723,410.41,9.468,97.674,2.357,2.376
20021022,20021028,27.594,26.465,1.091,28.548,1.903,282.667,413.609,9.328,97.634,2.721,2.117
20021029,20021104,27.585,26.672,1.115,28.357,1.889,267.275,414.965,9.407,97.633,3.183,1.693
20021105,20021111,25.671,25.07,0.536,26.179,1.018,200.486,414.769,5.108,97.817,7.305,1.547
20021112,20021118,26.882,25.869,0.995,27.74,1.689,265.799,407.863,7.813,97.72,3.592,2.144
20021119,20021125,28.131,26.954,1.281,29.127,2.146,300.328,409.148,11.396,97.681,0.824,2.43
20021126,20021202,28.139,27.018,1.239,29.087,2.03,286.905,410.811,11.416,97.631,2.115,2.79
20021203,20021209,26.692,26.036,0.881,27.246,1.326,225.826,413.917,7.094,97.681,5.516,1.546
20021210,20021216,26.986,26.346,0.903,27.528,1.395,223.875,418.442,7.54,97.775,4.721,2.08
20021217,20021223,25.808,25.257,0.597,26.274,1.083,193.033,416.879,5.129,97.831,7.872,1.855
20021224,20021231,26.668,26.053,0.782,27.189,1.352,226.364,414.794,7.564,97.816,4.569,2.315
20030101,20030107,26.845,26.055,1.003,27.514,1.63,240.95,412.198,7.497,97.749,3.976,2.155
20030108,20030114,27.763,26.95,1.15,28.451,1.894,267.346,412.858,10.269,97.786,2.079,2.486
20030115,20030121,27.547,26.88,0.972,28.111,1.683,243.668,416.261,10.436,97.831,1.406,2.886
20030122,20030128,25.909,25.451,0.722,26.297,1.113,173.587,421.381,6.344,97.759,6.487,2.305
20030129,20030204,25.132,24.844,0.34,25.376,0.618,135.124,419.43,4.427,97.805,8.914,2.271
20030205,20030211,25.807,25.371,0.73,26.176,1.094,205.787,416.517,4.921,97.774,7.906,2.112
20030212,20030218,25.482,25.121,0.493,25.787,0.886,177.238,420.136,4.599,97.757,9.757,2.32
20030219,20030225,24.82,24.465,0.416,25.121,0.744,127.243,423.811,3.695,97.858,14.265,1.888
20030226,20030304,25.08,24.682,0.285,25.416,0.731,129.786,427.714,3.866,97.768,10.225,2.142
20030305,20030311,25.044,24.655,0.375,25.374,0.828,146.163,424.271,4.083,97.767,7.745,2.443
20030312,20030318,25.025,24.493,0.464,25.476,0.923,151.92,415.401,4.968,97.838,5.627,1.591
20030319,20030325,25.329,24.816,0.512,25.763,0.962,153.011,425.319,4.631,97.827,12.719,1.535
20030326,20030401,25.21,24.773,0.434,25.581,0.749,166.823,422.623,3.873,97.796,8.914,1.766
20030402,20030408,25.706,25.078,0.571,26.239,1.15,186.018,419.078,5.13,97.755,8.243,1.737
20030409,20030415,25.754,25.167,0.436,26.249,0.911,169.532,424.73,4.681,97.885,9.546,1.834
20030416,20030422,25.394,24.903,0.486,25.809,0.886,179.527,423.528,4.215,97.777,8.084,1.885
20030423,20030429,24.961,24.623,0.32,25.248,0.572,111.686,426.273,3.681,97.895,17.473,1.389
20030430,20030506,25.139,24.721,0.466,25.493,0.777,147.172,424.41,3.845,97.906,9.548,1.322
20030507,20030513,25.441,24.902,0.648,25.896,1.087,178.484,412.992,4.697,97.916,5.892,1.599
20030514,20030520,25.297,24.775,0.502,25.739,0.853,148.83,420.67,3.896,97.775,8.566,1.789
20030521,20030527,25.857,25.126,0.663,26.475,1.138,185.463,414.267,4.871,97.828,6.24,1.803
20030528,20030603,25.349,24.845,0.524,25.776,0.92,161.575,416.859,4.154,97.931,6.693,1.701
20030604,20030610,25.294,24.733,0.548,25.768,0.946,164.288,420.276,4.099,97.906,8.511,1.402
20030611,20030617,25.44,24.799,0.59,25.983,1.034,173.217,413.963,4.626,97.828,6.388,1.803
20030618,20030624,25.397,24.717,0.65,25.973,1.198,184.814,409.683,4.648,97.934,5.851,1.848
20030625,20030701,25.353,24.533,0.806,26.047,1.297,195.556,402.912,4.585,97.94,6.86,1.646
20030702,20030708,25.28,24.501,0.79,25.939,1.393,192.244,407.049,5.023,97.883,4.928,1.835
20030709,20030715,25.405,24.551,0.842,26.128,1.445,192.969,405.102,5.401,97.955,7.217,1.665
20030716,20030722,25.828,24.74,0.953,26.748,1.686,233.272,399.251,5.926,98.055,4.098,1.735
20030723,20030729,25.64,24.919,0.66,26.25,1.202,197.774,409.992,5.088,97.992,6.782,1.656
20030730,20030805,25.684,24.931,0.666,26.322,1.198,209.132,408.632,5.086,97.934,5.04,1.763
20030806,20030812,26.078,25.094,0.854,26.912,1.654,227.825,406.027,6.017,97.916,4.104,1.69
20030813,20030819,25.616,24.831,0.776,26.281,1.28,201.164,408.025,5.209,98.021,5.486,1.689
20030820,20030826,25.846,24.875,0.847,26.667,1.517,233.914,404.176,5.517,97.904,5.461,1.743
20030827,20030902,25.148,24.468,0.684,25.723,1.111,188.139,411.385,4.538,98.038,7.467,1.51
20030903,20030909,26.222,25.249,0.944,27.045,1.465,246.701,405.103,5.87,97.903,5.151,2.046
20030910,20030916,25.776,24.938,0.807,26.486,1.281,225.649,410.546,4.881,97.9,6.871,1.751
20030917,20030923,26.51,25.51,0.877,27.357,1.591,247.013,409.119,6.62,97.763,4.564,1.971
20030924,20030930,27.173,26.065,1.019,28.111,1.817,266.645,412.443,8.057,97.68,2.194,2.03
20031001,20031007,26.848,25.867,1.028,27.677,1.646,261.672,411.726,6.982,97.672,4.717,2.053
20031008,20031014,27.353,26.288,0.975,28.255,1.749,274.689,410.766,8.293,97.665,2.15,1.976
20031015,20031021,26.623,25.879,0.841,27.252,1.424,223.269,416.773,6.761,97.709,4.926,1.896
20031022,20031028,27.515,26.397,1.077,28.461,1.797,286.748,410.778,8.672,97.646,2.715,2.272
20031029,20031104,26.194,25.531,0.587,26.755,1.041,211.752,417.006,5.369,97.657,7.775,1.635
20031105,20031111,26.158,25.251,0.887,26.925,1.42,225.122,413.968,6.29,97.673,5.392,1.834
20031112,20031118,26.335,25.489,0.854,27.051,1.327,236.056,412.404,6.001,97.675,5.549,2.214
20031119,20031125,25.666,25.115,0.547,26.133,0.857,182.25,418.214,4.63,97.632,7.456,1.961
20031126,20031202,26.152,25.36,0.669,26.823,1.135,231.629,409.287,5.763,97.588,5.458,1.978
20031203,20031209,26.226,25.312,0.655,26.998,1.349,236.114,411.833,5.835,97.664,6.027,2.443
20031210,20031216,26.058,25.426,0.566,26.593,1.129,207.333,412.952,5.992,97.748,5.816,2.205
20031217,20031223,26.02,25.289,0.819,26.638,1.356,217.127,412.656,6.166,97.802,4.699,2.115
20031224,20031231,25.565,24.99,0.534,26.051,0.93,185.986,414.773,4.51,97.649,9.873,1.702
20040101,20040107,25.31,24.89,0.461,25.666,0.709,144.601,420.127,3.988,97.663,14.746,1.64
20040108,20040114,25.426,25.047,0.416,25.746,0.766,138.688,426.581,4.029,97.734,8.46,1.136
20040115,20040121,25.442,25.013,0.531,25.805,0.843,161.468,424.185,4.035,97.694,9.275,1.516
20040122,20040128,25.358,24.846,0.511,25.791,0.89,178.401,416.794,4.382,97.749,8.07,1.331
20040129,20040204,25.064,24.63,0.326,25.431,0.748,161.159,420.287,4.144,97.768,7.975,2.182
20040205,20040211,24.608,24.342,0.49,24.833,0.642,87.486,419.378,4.529,97.83,12.89,1.466
20040212,20040218,24.935,24.565,0.395,25.248,0.688,148.899,422.887,3.749,97.882,11.201,1.769
20040219,20040225,24.688,24.311,0.406,25.008,0.671,119.474,424.588,3.849,97.847,16.674,1.549
20040226,20040303,25.311,24.877,0.41,25.679,0.791,173.093,422.063,4.051,97.803,9.398,1.959
20040304,20040310,24.924,24.621,0.305,25.181,0.629,126.372,425.307,3.759,97.881,11.473,1.661
20040311,20040317,25.17,24.818,0.316,25.468,0.662,138.22,425.828,3.745,97.727,10.956,1.922
20040318,20040324,25.411,24.924,0.43,25.823,0.848,162.112,424.506,3.998,97.676,9.811,1.77
20040325,20040331,25.072,24.698,0.264,25.388,0.653,114.073,427.915,3.733,97.738,11.226,1.785
20040401,20040407,25.559,25.046,0.565,25.993,0.999,159.025,426.032,4.294,97.788,10.61,1.936
20040408,20040414,25.532,25.122,0.388,25.879,0.763,140.581,427.591,3.947,97.662,11.004,1.681
20040415,20040421,25.321,24.934,0.432,25.648,0.829,130.11,426.299,4.387,97.781,8.581,1.667
20040422,20040428,25.004,24.612,0.381,25.336,0.626,127.105,423.488,3.873,97.814,15.549,1.348
20040429,20040505,25.206,24.709,0.47,25.627,0.914,155.386,422.583,4.145,97.783,8.357,1.722
